SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,DeathMale,DeathFemale,DeathTotal
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,30,30,1,2.691,0.997,3.688
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,31,31,1,2.576,0.981,3.557
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,32,32,1,2.49,0.971,3.461
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,33,33,1,2.458,0.983,3.441
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,34,34,1,2.456,1.012,3.468
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,35,35,1,2.457,1.044,3.5
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,36,36,1,2.461,1.079,3.541
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,37,37,1,2.46,1.116,3.576
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,38,38,1,2.409,1.134,3.542
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,39,39,1,2.327,1.138,3.465
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,40,40,1,2.262,1.145,3.406
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,41,41,1,2.201,1.144,3.344
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,42,42,1,2.166,1.142,3.309
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,43,43,1,2.206,1.166,3.373
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,44,44,1,2.277,1.204,3.481
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,45,45,1,2.334,1.236,3.57
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,46,46,1,2.401,1.273,3.674
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,47,47,1,2.452,1.31,3.762
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,48,48,1,2.428,1.317,3.745
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,49,49,1,2.355,1.307,3.661
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,50,50,1,2.296,1.308,3.604
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,51,51,1,2.242,1.313,3.555
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,52,52,1,2.19,1.317,3.507
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,53,53,1,2.19,1.342,3.532
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,54,54,1,2.22,1.378,3.598
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,55,55,1,2.233,1.402,3.635
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,56,56,1,2.235,1.424,3.659
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,57,57,1,2.241,1.455,3.696
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,58,58,1,2.239,1.488,3.726
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,59,59,1,2.236,1.525,3.761
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,60,60,1,2.245,1.574,3.819
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,61,61,1,2.261,1.63,3.89
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,62,62,1,2.267,1.684,3.951
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,63,63,1,2.266,1.733,3.999
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,64,64,1,2.257,1.778,4.035
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,65,65,1,2.241,1.817,4.058
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,66,66,1,2.218,1.85,4.068
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,67,67,1,2.193,1.881,4.074
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,68,68,1,2.174,1.915,4.089
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,69,69,1,2.158,1.948,4.106
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,70,70,1,2.135,1.972,4.107
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,71,71,1,2.102,1.986,4.088
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,72,72,1,2.056,1.984,4.039
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,73,73,1,1.987,1.959,3.946
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,74,74,1,1.898,1.911,3.809
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,75,75,1,1.794,1.849,3.643
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,76,76,1,1.677,1.776,3.453
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,77,77,1,1.542,1.677,3.22
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,78,78,1,1.388,1.54,2.928
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,79,79,1,1.219,1.373,2.592
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,80,80,1,1.037,1.185,2.222
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,81,81,1,0.834,0.963,1.796
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,82,82,1,0.654,0.768,1.422
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,83,83,1,0.552,0.683,1.235
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,84,84,1,0.506,0.667,1.173
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,85,85,1,0.465,0.649,1.113
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,86,86,1,0.439,0.647,1.085
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,87,87,1,0.419,0.645,1.063
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,88,88,1,0.36,0.575,0.935
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,89,89,1,0.275,0.466,0.741
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,90,90,1,0.205,0.376,0.581
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,91,91,1,0.168,0.32,0.488
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,92,92,1,0.147,0.286,0.433
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,93,93,1,0.114,0.236,0.35
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,94,94,1,0.068,0.159,0.227
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,95,95,1,0.042,0.112,0.154
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,96,96,1,0.038,0.097,0.134
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,97,97,1,0.033,0.083,0.115
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,98,98,1,0.024,0.065,0.089
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,99,99,1,0.015,0.044,0.059
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1950,1950.5,100+,100,-1,0.022,0.081,0.104
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,0,0,1,49.302,39.082,88.383
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,1,1,1,12.425,9.347,21.772
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,2,2,1,8.003,5.968,13.971
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,3,3,1,4.946,3.702,8.648
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,4,4,1,3.491,2.59,6.08
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,5,5,1,2.584,1.892,4.476
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,6,6,1,1.959,1.429,3.389
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,7,7,1,1.53,1.122,2.653
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,8,8,1,1.236,0.918,2.154
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,9,9,1,1.038,0.783,1.82
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,10,10,1,0.911,0.698,1.609
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,11,11,1,0.836,0.65,1.486
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,12,12,1,0.801,0.631,1.433
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,13,13,1,0.844,0.639,1.483
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,14,14,1,0.99,0.671,1.661
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,15,15,1,1.217,0.719,1.936
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,16,16,1,1.5,0.775,2.275
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,17,17,1,1.824,0.84,2.664
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,18,18,1,2.212,0.893,3.105
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,19,19,1,2.616,0.915,3.531
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,20,20,1,2.945,0.916,3.861
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,21,21,1,3.159,0.913,4.072
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,22,22,1,3.181,0.905,4.086
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,23,23,1,3.092,0.898,3.99
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,24,24,1,3.063,0.916,3.979
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,25,25,1,3.057,0.947,4.005
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,26,26,1,3.02,0.972,3.992
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,27,27,1,2.979,0.994,3.974
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,28,28,1,2.927,1.012,3.94
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,29,29,1,2.822,1.009,3.831
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,30,30,1,2.691,0.991,3.682
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,31,31,1,2.577,0.974,3.552
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,32,32,1,2.478,0.957,3.435
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,33,33,1,2.404,0.947,3.351
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,34,34,1,2.375,0.961,3.335
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,35,35,1,2.377,0.992,3.369
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,36,36,1,2.383,1.027,3.41
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,37,37,1,2.396,1.069,3.464
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,38,38,1,2.402,1.113,3.514
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,39,39,1,2.358,1.137,3.495
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,40,40,1,2.285,1.141,3.426
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,41,41,1,2.227,1.141,3.368
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,42,42,1,2.171,1.13,3.301
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,43,43,1,2.138,1.119,3.257
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,44,44,1,2.176,1.138,3.314
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,45,45,1,2.248,1.175,3.423
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,46,46,1,2.31,1.211,3.522
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,47,47,1,2.385,1.26,3.645
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,48,48,1,2.446,1.311,3.757
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,49,49,1,2.43,1.332,3.763
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,50,50,1,2.365,1.332,3.697
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,51,51,1,2.31,1.337,3.647
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,52,52,1,2.257,1.341,3.598
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,53,53,1,2.208,1.339,3.547
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,54,54,1,2.208,1.359,3.568
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,55,55,1,2.238,1.393,3.631
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,56,56,1,2.25,1.42,3.669
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,57,57,1,2.251,1.448,3.7
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,58,58,1,2.264,1.49,3.755
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,59,59,1,2.274,1.535,3.809
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,60,60,1,2.281,1.583,3.864
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,61,61,1,2.294,1.639,3.933
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,62,62,1,2.308,1.699,4.006
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,63,63,1,2.313,1.753,4.066
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,64,64,1,2.309,1.802,4.111
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,65,65,1,2.297,1.844,4.141
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,66,66,1,2.277,1.881,4.158
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,67,67,1,2.251,1.913,4.164
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,68,68,1,2.224,1.944,4.168
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,69,69,1,2.204,1.976,4.18
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,70,70,1,2.183,2.005,4.188
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,71,71,1,2.151,2.021,4.172
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,72,72,1,2.106,2.023,4.128
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,73,73,1,2.047,2.008,4.055
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,74,74,1,1.965,1.97,3.935
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,75,75,1,1.861,1.909,3.771
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,76,76,1,1.744,1.835,3.579
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,77,77,1,1.615,1.751,3.366
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,78,78,1,1.472,1.644,3.116
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,79,79,1,1.314,1.5,2.813
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,80,80,1,1.142,1.325,2.467
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,81,81,1,0.958,1.131,2.089
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,82,82,1,0.759,0.907,1.666
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,83,83,1,0.586,0.713,1.298
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,84,84,1,0.487,0.623,1.11
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,85,85,1,0.44,0.598,1.038
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,86,86,1,0.397,0.572,0.969
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,87,87,1,0.368,0.56,0.928
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,88,88,1,0.344,0.549,0.893
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,89,89,1,0.289,0.482,0.77
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,90,90,1,0.214,0.384,0.598
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,91,91,1,0.154,0.304,0.458
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,92,92,1,0.122,0.254,0.375
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,93,93,1,0.103,0.222,0.324
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,94,94,1,0.077,0.178,0.255
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,95,95,1,0.044,0.116,0.16
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,96,96,1,0.026,0.079,0.105
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,97,97,1,0.023,0.066,0.089
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,98,98,1,0.019,0.054,0.073
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,99,99,1,0.014,0.041,0.055
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1951,1951.5,100+,100,-1,0.02,0.073,0.093
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,0,0,1,52.323,41.512,93.835
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,1,1,1,11.254,8.487,19.741
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,2,2,1,8.626,6.335,14.961
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,3,3,1,5.697,4.128,9.824
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,4,4,1,3.594,2.613,6.208
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,5,5,1,2.59,1.873,4.463
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,6,6,1,1.964,1.41,3.374
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,7,7,1,1.53,1.102,2.631
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,8,8,1,1.23,0.895,2.125
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,9,9,1,1.025,0.758,1.783
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,10,10,1,0.891,0.671,1.562
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,1952,1952.5,11,11,1,0.814,0.622,1.436
