SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,DeathMale,DeathFemale,DeathTotal
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,0,0,1,13.128,8.523,21.651
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,1,1,1,0.915,0.774,1.689
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,2,2,1,0.977,0.633,1.611
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,3,3,1,1.03,0.518,1.548
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,4,4,1,1.066,0.426,1.492
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,5,5,1,1.078,0.357,1.435
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,6,6,1,1.053,0.305,1.358
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,7,7,1,0.983,0.267,1.25
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,8,8,1,0.885,0.238,1.123
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,9,9,1,0.779,0.219,0.997
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,10,10,1,0.687,0.206,0.893
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,11,11,1,0.632,0.202,0.834
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,12,12,1,0.621,0.207,0.828
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,13,13,1,0.657,0.221,0.877
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,14,14,1,0.734,0.24,0.975
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,15,15,1,0.854,0.264,1.118
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,16,16,1,1.024,0.297,1.322
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,17,17,1,1.234,0.337,1.572
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,18,18,1,1.428,0.373,1.801
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,19,19,1,1.581,0.404,1.985
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,20,20,1,1.676,0.429,2.105
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,21,21,1,1.711,0.447,2.158
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,22,22,1,1.716,0.464,2.18
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,23,23,1,1.715,0.483,2.198
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,24,24,1,1.74,0.511,2.251
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,25,25,1,1.788,0.546,2.335
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,26,26,1,1.868,0.59,2.458
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,27,27,1,1.983,0.642,2.625
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,28,28,1,2.097,0.691,2.788
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,29,29,1,2.185,0.727,2.912
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,30,30,1,2.242,0.749,2.992
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,31,31,1,2.264,0.759,3.023
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,32,32,1,2.26,0.76,3.021
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,33,33,1,2.249,0.76,3.01
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,34,34,1,2.248,0.766,3.014
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,35,35,1,2.27,0.783,3.053
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,36,36,1,2.313,0.812,3.124
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,37,37,1,2.377,0.855,3.232
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,38,38,1,2.471,0.916,3.386
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,39,39,1,2.586,0.989,3.574
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,40,40,1,2.708,1.067,3.775
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,41,41,1,2.815,1.137,3.952
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,42,42,1,2.913,1.196,4.109
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,43,43,1,3.006,1.242,4.248
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,44,44,1,3.072,1.267,4.339
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,45,45,1,3.139,1.29,4.429
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,46,46,1,3.242,1.325,4.567
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,47,47,1,3.389,1.381,4.77
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,48,48,1,3.621,1.481,5.103
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,49,49,1,3.861,1.594,5.456
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,50,50,1,4.037,1.692,5.729
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,51,51,1,4.203,1.795,5.998
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,52,52,1,4.353,1.898,6.251
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,53,53,1,4.468,1.989,6.457
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,54,54,1,4.49,2.032,6.523
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,55,55,1,4.539,2.082,6.621
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,56,56,1,4.754,2.202,6.956
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,57,57,1,5.071,2.364,7.435
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,58,58,1,5.462,2.563,8.025
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,59,59,1,5.862,2.77,8.632
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,60,60,1,5.918,2.824,8.742
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,61,61,1,6.467,3.117,9.584
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,62,62,1,7.519,3.672,11.191
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,63,63,1,8.075,4.023,12.098
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,64,64,1,8.533,4.36,12.893
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,65,65,1,8.578,4.512,13.09
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,66,66,1,8.491,4.615,13.106
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,67,67,1,8.925,5.04,13.965
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,68,68,1,8.986,5.291,14.277
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,69,69,1,8.956,5.512,14.468
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,70,70,1,8.697,5.589,14.286
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,71,71,1,8.621,5.785,14.406
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,72,72,1,9.295,6.5,15.795
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,73,73,1,8.505,6.242,14.747
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,74,74,1,7.31,5.701,13.01
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,75,75,1,7.04,5.762,12.802
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,76,76,1,6.974,5.942,12.916
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,77,77,1,6.901,6.148,13.05
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,78,78,1,6.826,6.397,13.223
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,79,79,1,6.736,6.688,13.424
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,80,80,1,6.641,7.018,13.659
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,81,81,1,6.549,7.372,13.921
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,82,82,1,6.425,7.694,14.119
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,83,83,1,6.244,7.951,14.194
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,84,84,1,6.023,8.17,14.193
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,85,85,1,5.769,8.388,14.158
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,86,86,1,5.438,8.562,14
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,87,87,1,5.008,8.631,13.639
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,88,88,1,4.54,8.62,13.16
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,89,89,1,3.969,8.342,12.312
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,90,90,1,3.284,7.671,10.955
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,91,91,1,2.614,6.786,9.4
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,92,92,1,2.044,5.887,7.931
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,93,93,1,1.56,4.993,6.553
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,94,94,1,1.158,4.165,5.322
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,95,95,1,0.849,3.496,4.345
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,96,96,1,0.604,2.915,3.519
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,97,97,1,0.408,2.361,2.768
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,98,98,1,0.262,1.858,2.12
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,99,99,1,0.161,1.412,1.573
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2022,2022.5,100+,100,-1,0.19,2.68,2.87
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,0,0,1,12.563,8.176,20.739
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,1,1,1,0.883,0.747,1.63
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,2,2,1,0.944,0.613,1.557
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,3,3,1,1,0.505,1.505
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,4,4,1,1.037,0.416,1.453
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,5,5,1,1.044,0.347,1.392
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,6,6,1,1.017,0.296,1.314
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,7,7,1,0.955,0.26,1.215
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,8,8,1,0.865,0.234,1.099
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,9,9,1,0.768,0.216,0.984
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,10,10,1,0.684,0.206,0.89
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,11,11,1,0.628,0.202,0.83
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,12,12,1,0.613,0.205,0.818
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,13,13,1,0.645,0.218,0.863
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,14,14,1,0.726,0.238,0.964
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,15,15,1,0.85,0.263,1.113
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,16,16,1,1.006,0.291,1.296
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,17,17,1,1.196,0.326,1.521
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,18,18,1,1.403,0.365,1.768
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,19,19,1,1.56,0.398,1.958
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,20,20,1,1.664,0.425,2.09
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,21,21,1,1.71,0.446,2.157
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,22,22,1,1.711,0.462,2.172
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,23,23,1,1.699,0.477,2.176
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,24,24,1,1.694,0.495,2.19
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,25,25,1,1.724,0.524,2.248
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,26,26,1,1.782,0.559,2.341
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,27,27,1,1.874,0.602,2.476
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,28,28,1,2.001,0.654,2.654
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,29,29,1,2.125,0.7,2.825
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,30,30,1,2.216,0.734,2.95
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,31,31,1,2.268,0.753,3.021
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,32,32,1,2.282,0.76,3.042
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,33,33,1,2.268,0.76,3.028
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,34,34,1,2.253,0.763,3.016
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,35,35,1,2.256,0.776,3.032
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,36,36,1,2.29,0.805,3.095
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,37,37,1,2.354,0.85,3.204
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,38,38,1,2.443,0.911,3.354
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,39,39,1,2.559,0.987,3.546
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,40,40,1,2.687,1.07,3.757
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,41,41,1,2.808,1.146,3.954
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,42,42,1,2.903,1.204,4.107
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,43,43,1,2.984,1.245,4.229
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,44,44,1,3.07,1.275,4.346
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,45,45,1,3.148,1.296,4.444
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,46,46,1,3.248,1.327,4.575
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,47,47,1,3.408,1.384,4.793
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,48,48,1,3.622,1.472,5.094
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,49,49,1,3.922,1.606,5.528
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,50,50,1,4.203,1.745,5.948
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,51,51,1,4.368,1.846,6.214
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,52,52,1,4.485,1.934,6.42
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,53,53,1,4.561,2.008,6.57
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,54,54,1,4.606,2.067,6.673
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,55,55,1,4.587,2.091,6.678
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,56,56,1,4.635,2.141,6.776
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,57,57,1,4.901,2.286,7.187
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,58,58,1,5.304,2.495,7.799
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,59,59,1,5.802,2.751,8.553
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,60,60,1,6.301,3.018,9.319
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,61,61,1,6.391,3.104,9.495
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,62,62,1,6.976,3.435,10.411
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,63,63,1,8.063,4.04,12.103
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,64,64,1,8.59,4.407,12.997
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,65,65,1,9.013,4.757,13.769
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,66,66,1,9.014,4.91,13.924
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,67,67,1,8.903,5.021,13.923
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,68,68,1,9.358,5.49,14.847
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,69,69,1,9.43,5.768,15.198
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,70,70,1,9.405,6.011,15.416
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,71,71,1,9.132,6.088,15.22
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,72,72,1,9.039,6.283,15.322
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,73,73,1,9.718,7.034,16.751
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,74,74,1,8.855,6.728,15.583
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,75,75,1,7.569,6.125,13.695
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,76,76,1,7.244,6.18,13.425
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,77,77,1,7.126,6.364,13.49
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,78,78,1,6.998,6.575,13.573
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,79,79,1,6.868,6.821,13.689
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,80,80,1,6.725,7.094,13.819
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,81,81,1,6.578,7.388,13.966
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,82,82,1,6.43,7.68,14.111
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,83,83,1,6.242,7.924,14.166
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,84,84,1,5.987,8.09,14.077
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,85,85,1,5.683,8.218,13.901
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,86,86,1,5.342,8.35,13.693
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,87,87,1,4.933,8.436,13.368
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,88,88,1,4.447,8.41,12.857
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,89,89,1,3.949,8.292,12.241
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,90,90,1,3.386,7.899,11.285
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,91,91,1,2.748,7.133,9.88
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,92,92,1,2.142,6.184,8.326
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,93,93,1,1.633,5.254,6.887
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,94,94,1,1.208,4.369,5.577
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,95,95,1,0.864,3.574,4.438
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,96,96,1,0.607,2.946,3.553
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,97,97,1,0.413,2.407,2.82
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,98,98,1,0.267,1.902,2.169
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,99,99,1,0.164,1.453,1.618
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2023,2023.5,100+,100,-1,0.203,2.881,3.084
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,0,0,1,12.054,7.826,19.88
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,1,1,1,0.853,0.72,1.573
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,2,2,1,0.91,0.591,1.501
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,3,3,1,0.966,0.487,1.454
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,4,4,1,1.007,0.405,1.412
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,5,5,1,1.016,0.339,1.355
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,6,6,1,0.987,0.288,1.275
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,7,7,1,0.924,0.252,1.176
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,8,8,1,0.842,0.228,1.07
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,9,9,1,0.752,0.212,0.964
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,10,10,1,0.676,0.204,0.879
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,11,11,1,0.627,0.202,0.828
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,12,12,1,0.61,0.205,0.815
128,704,"",VNM,VN,704,4,Country/Area,920,Viet Nam,2,Medium,2024,2024.5,13,13,1,0.638,0.215,0.853
